company	reviewer	date	rating	review
cie_A	Gj	2017-12-13T23:00:00Z	1	Google told me if I had a faulty device I would receive a replacement whilst holding onto my faulty one.A new replacement would be sent then I would send the faulty one back.Now I've spoken to them again they want to hold onto my funds a week before Christmas and say for me to be without those funds till they receive my faulty device back. They then release the funds.Total joke and never thought they would be so terrible with customer service.
cie_A	Mr R	2017-12-11T23:00:00Z	5	Stable search engine
cie_A	Jason Woo	2017-12-10T23:00:00Z	5	Use it daily!!! The best experience!
cie_A	Daniel	2017-12-03T23:00:00Z	1	"My Nexus 6P, like that of many others, suffers from a battery defect that causes it to shut down without warning at battery levels above 15%. Google has acknowledged this wide-spread defect for months and even replaced other owners' out-of-warranty devices with new Pixels. In my instance, they are refusing to do anything, citing a new policy against doing anything for devices outside of their warranties. For a ""premium"" device to ship with a defective battery that fails after one year is an outrage. Google's refusal to stand behind their flagship device is absolutely unacceptable and their ""support"" has shown no interest in helping this customer."
cie_A	Jdogduffy	2017-12-02T23:00:00Z	5	Google has an immaculate amount of products under their belt, and they all do their job perfectly! (Most of the time)
cie_A	AWESOME AYUSH	2017-11-30T23:00:00Z	5	Best search engine ever!
cie_A	JP	2017-11-29T23:00:00Z	5	The very best search engine without question!
cie_A	Alex Ma	2017-11-23T23:00:00Z	2	"Google Business is mandated by a bunch of outsourced support agents who never want to help on the phone, all you get back is emails with no way to reply. My business page got suspended for some ""quality issue"" and ive been trying to get in touch and find out about the details of this issue and how it can be fixed for almost three months. Mind you, regular calls and emails to their support team - 2-3 times a week and I get zero legible response, or on the phone they say they can't help me but their experts will reach out by email, and I'm sent an automated email telling me that my business page is suspended, like thanks I know that's what I'm trying to fix."
cie_A	Steve podrov	2017-11-18T23:00:00Z	5	Best search engine in the world
cie_A	Jonatan Hansen	2017-11-16T23:00:00Z	5	very nice compered to other scammers on the internet
cie_A	Celeb Singh	2017-11-12T23:00:00Z	5	Great company and great products. Love you Google
cie_A	Martin Leeney	2017-11-06T23:00:00Z	3	I think they're ok, but you can always leave a full response on googlereviewed.com
cie_A	Vitaliy	2017-11-03T23:00:00Z	5	Amount and quality of services company provides is just amazing. Than you!
cie_A	Den	2017-10-26T22:00:00Z	4	I love Google Music and DriveBut ads are just too intrusive
cie_A	milkinm	2017-10-24T22:00:00Z	1	They do not care about endusers or customers, their support staff hide behind the its not our policy we can't help you even if you spend thousands of dollars on their products.  They view you as a product and not a customer to most of the services.  From play store to google Fi to Gmail/Drive.  Spent 2hrs on the phone with them getting the run around to then be told that a level 3 support person would get back to me in 24hrs which never happened.
cie_A	Artur	2017-10-20T22:00:00Z	3	They spy on everything you do. Make sure your Google searches don't come back to haunt you!!!G O O G L E _ /\/\/\
cie_A	Suzanne McGovern Munshower	2017-10-20T22:00:00Z	1	Horrible costumer service. It’s been weeks trying to resolve an issue and still can’t get an answer or manager. This is having a big impact on my small business but no one at Google seems to care.
cie_A	Syed Affan Raza Salman Kaskar	2017-10-19T22:00:00Z	5	Best Seo Platform
cie_A	JP	2017-10-17T22:00:00Z	3	Search engine and software brilliant.   Gmail insecure and obtrusive.Do not buy a Pixel phone, they are a nightmare.Google pixel is an utter nightmare: I am on my third replacement since December 2016 due to faulty phones which my poor phone company replaced because google take no responsibility.  The claim in shops that you can get 7 hours use from 15 minute charge is a lie, knowingly made.   Recurring problems with battery, phone mike, Bluetooth, wifi.  Google Assistant is totally unreliable as it works intermittently 10%. Of time.Google support utterly unhelpful.Buyer beware of the pixel phones.
cie_A	BRUCE~Karen Phillips	2017-10-15T22:00:00Z	5	Learning how to drive from millwoods driving school was a very pleasent experience. The instructor jagmohan was very friendly and helpful he made it feel as though we were family such a great young man with extensive knowlege. Best of all they ensured i passed my exam
cie_A	Ernesto Roca	2017-10-05T22:00:00Z	5	Very good service in office products and cloud computing platform
cie_A	SUMEET KAKKER	2017-10-04T22:00:00Z	1	One of the worst customer service I experienced in Canada.
cie_A	Asif Baloch	2017-10-02T22:00:00Z	5	Nice softwear for students,
cie_A	Dennis Thanh Huynh	2017-09-30T22:00:00Z	2	It was great until I ran into some difficulties and now I can't even download chrome..
cie_A	RAKESH KOCHUVEEDU RAJAPPAN	2017-09-28T22:00:00Z	5	GREAT COMPANY...GREAT PRODUCT...GREAT SERVICE AND SUPPORT...SUITABLE FOR COMMON USE,BUSINESS,AND DAILY LIFE STYLE...THANKS YOUR GREAT SERVICE...I AM NOT ADVICE OFFICIAL WEBSITE SEARCH RESULT...(PLEASE USE BING.COM AND YAHOO.COM)
cie_A	Cole Elliott	2017-09-23T22:00:00Z	1	Just a total trash, deceptive trash
cie_A	Marian	2017-09-21T22:00:00Z	5	I love all your products!
cie_A	Bonnie O'Meara	2017-09-18T22:00:00Z	1	They make tons of money from small business advertising but force their features on small businesses without warning, education or support. This adds significant burdens to small business owners. They are not advocates for small businesses. They should have stopped at Google.maps.
cie_A	Kate Holt	2017-09-07T22:00:00Z	5	Google <3 My no.1 search engine.
cie_A	Harry	2017-08-30T22:00:00Z	5	I like Adwords and use it every day in business. It's how I advertise and get customers to signup.
cie_A	Frédéric Peters	2017-08-26T22:00:00Z	1	rigged results, bad support, too intrusive
cie_A	François jesaispas	2017-08-21T22:00:00Z	4	He own my goddamn life !
cie_A	Ryan Phạm	2017-08-10T22:00:00Z	4	The best search engine, but ads
cie_A	vision raval	2017-08-09T22:00:00Z	4	Great concept execution platform with a simplified way to work around. Security enhancement is welcome change.
cie_A	Rapid-fire Computers	2017-08-06T22:00:00Z	5	Google has been my main internet search engine for years. The entire Google product line allows everything to sync nicely. Google customer service is even pleasant. Top notch products and a top notch business.
cie_A	Larry Motley	2017-07-31T22:00:00Z	5	N/a N/a N/a 1969
cie_A	Darleen	2017-07-23T22:00:00Z	1	How can I fine out.if I can get a passport. Without losing money.  If can't get one.
cie_A	John Hallard	2017-07-19T22:00:00Z	4	Great company, easy to use products, shared/cloud documents need improving a lot more but otherwise good stuff.
cie_A	Avery	2017-07-17T22:00:00Z	5	Great search engine. Google is #1
cie_A	NBODY	2017-07-10T22:00:00Z	5	Best website
cie_A	Komal Bhate	2017-07-10T22:00:00Z	5	Best Search Engine and the Most respected company I findThank you sergey
cie_A	Joseph Cravens	2017-07-03T22:00:00Z	3	As it is still acting like a dictator everywhere!
cie_A	Robyn B.	2017-07-02T22:00:00Z	5	Google Chrome has always been my best choice!!!
cie_A	Caroline Hopkin	2017-06-29T22:00:00Z	2	The ads are becoming TOOO invasive
cie_A	Melanie Rodden	2017-06-20T22:00:00Z	4	Google is my go-to for search always. Sometimes I search it when it would be faster and more accurate to look items up in the books I have, so Google can be addictive - I feel like it's authoritative when it might not be.But overall, my experience is good.
cie_A	Scsantos	2017-06-16T22:00:00Z	2	I stopped using google because of ads
cie_A	keksi gaming	2017-06-13T22:00:00Z	4	only 4 stars because ads
cie_A	Martin  Ohagan	2017-06-13T22:00:00Z	5	Google is part of my life!!!!; )
cie_A	Warren Stevens	2017-06-12T22:00:00Z	5	I like google!!!;)
cie_A	Lauren Smith	2017-06-11T22:00:00Z	5	"Google was hands down the best customer service I have ever received in my entire life. I bought ticket to a concert over Craigslist and payed the ""person"" over Google Wallet. Long story short, never received the tickets and I thought my $180 was lost forever. The next day I called Google Customer Service to see if they could just put her username on the watch list so this didn't happen to anyone else. They told me not to worry and opened an investigation to ensure that I was actually scammed. No more than 24 hours later Google sent me an email saying my money would be put back into my account in 3-5 days. Throughout the entire process every person I was in contact with made me feel calm, respected, and at ease. Thank you Google for giving me such a wonderful experience."
cie_A	Raymond Dinallo	2017-06-11T22:00:00Z	5	Outboard Motor Service  Port Clinton, Ohio        I have dealt with this company various times for my 1950 vintage Johnson outboard motor which was in need of repair. This time may/2017 I dealt with Lee who was very informative and helpful. This is the ONLY really knowledgeable company I have found for boat motor service.
cie_A	Micheal	2017-06-10T22:00:00Z	5	Great service!Fast searching love it!
cie_A	Richard Hibbard	2017-06-07T22:00:00Z	5	Google is one of my favorite search engine! I use google search engine everyday and its very helpful for me and my family.
cie_A	Andrew Redding	2017-06-05T22:00:00Z	1	"I recently tried to reset my password on my secondary email and no matter what I tried it said ""google could not verify this email address belongs to you."" I would have a a code sent to my phone but it didn't work. Then I tried it using two other email accounts I have. I entered in the code both times and still got the same result. Finally, it asked what month/year i created my account. Who in the world would remember something like that. Needless to say, I am very unhappy with their automated service right now."
cie_A	Brandy Hunter	2017-06-04T22:00:00Z	2	Google customer service is not helpful at all. The lady i spoke with hung up on me instead of helping me. I called back and got the same rude lady. I asked to speak with someone besides her, and she refused to let me speak with anyone else. She also told me that if I call back that I will get her for the next 48 hours. She was very unprofessional and rude. She did not help me at all.
cie_A	Hayden Prince	2017-05-29T22:00:00Z	5	good...................
cie_A	IHeartOnlineShopping	2017-05-24T22:00:00Z	5	"I am a power user on the Internet. I multi-task all the time and I need to be able to find what I am looking for quickly and easily without an hesitation. Google is my favorite search engine. I've tried them all. Google doesn't give you the awful advertising like Bing and it doesn't give you the scattered results like Yahoo. I have always been able to find what I want on Google without too much work on my part which is nice. I know a lot of people get frustrated with Google because they cannot find what they are looking for. I think part of that is people try to ""change"" what they want to find into words Google can understand. The thing is, Google doesn't work like other search engines, you can ask it a question like a human being, and it can find you an answer like a human being. You don't have to know computer lingo or any other codes to get the answer that you want from Google. For instance, if you want to know all of the movies that star a certain celebrity instead of typing ""movies that star (celebrity name)"" you can simply type ""celebrity name movies"" and get a list.One of my favorite parts about Google is how versatile the search is. If someone sends you a picture on the Internet that you think might be fake, you can click on images, drag and drop the photograph to Google, and find out if they just pulled the photograph right off the Internet. I love the image search because you can use it for just about everything. For instance, I found a black bug in my house with white spots, and I typed black bug with white spots into Google and then clicked images, and there are photographs of tons of bugs. All I do is click on the one that matches what I found, and I can instantly identify the bug. This is just one example of the way to use the image search. I also really like the news search feature on Google. If there is a specific news topic that you need to research you can type the topic in, click on news and it will give you a huge list of applicable news articles from sources all over the internet. They don't just pick and choose a few select ""approved"" news sources, but instead they give you every news source you can think of, even local news. The shopping search on Google is also very nice because it gives you a price comparison within Google without having to visit multiple websites. I love that I can see the price of an item at any store from E-bay to Walmart and every store in between. This allows me to shop for the best price every time I make a purchase without searching dozens of websites. I've compared prices on my own vs searching for prices under the Google shopping search and only once did I find a lower price on my own as opposed to the prices that Google showed. The books search is one of the most valuable. It will actually search parts of books and then highlight the phrase you searched for in that book. It's invaluable for research when you need to quote your sources. I don't know how I ever got through college without it (because it didn't exist back then). The maps are also something that I love, from locating a new restaurant to getting driving directions to the doctor's office, I love that I can type in any location in the world, click on maps, and get a map of the location and/or driving directions to and from the location. It incorporates Google Earth type technology, but loads faster and easier, and it's available on the Internet vs downloading Google Earth to your computer. Google is close to perfect, which is saying a lot for a search engine. The one thing I would change is the fact that it stores pages that no longer exist. I've found ways around this, by submitting removal requests for information, but at the end of the day, I wish Google could check for web pages that no longer exist so that I did not have to click on multiple websites only to find out that the information is no longer thereI will continue to use Google as long as it's superior to other search engines, and I don't see that changing any time soon!"
cie_A	Ryan	2017-05-23T22:00:00Z	5	GREAT SEARCH ENGINE. i love it
cie_A	jason millar	2017-05-15T22:00:00Z	1	they let anyone slag off your business with google reviews but hey guess what you cant review google on their own google review. When you email them and tell them that someone left a bad review about your business that was fake they dont do anything. Fake news yes find that as well on google and no customer service
cie_A	ROBERT BADELBOU	2017-05-14T22:00:00Z	3	DEAR SIR OR MADAM,BEIN SPORT / BROADCASTS LA LIGA GAMES BUT THIS CHANNEL FROM 90 MINUTES GAME AT LEAST 20 MINUTES IS VERY BAD QUALITY, ALMOST YOU CAN NOT SEE. DO YOU HAVE ANY SUGGESTION WHAT I NEED TO DO OR THIS IS YOUR PROBLEM AND YOU ARE WORKING ON IT TO IMPROVE. THANK YOUROBERT BADELBOU
cie_A	anita	2017-05-11T22:00:00Z	5	Everyone ,I know says Firefox is the best. I tried to use it and I don't like it at all. It is google all the way with me and I always let people know, especially, when they are talking about Firefox.
cie_A	Lucas	2017-05-10T22:00:00Z	5	Google is a great search tool and is easy to use. Also fun designs on each occasion are always funny5 stars ⭐️ Best search tool out there
cie_A	Emily	2017-05-09T22:00:00Z	5	ABSOLUTELY! CHANGED MY BUSINESS.I used to have to worry about when my computer crashed, or how I was going to be able to share massive files to clients and prospective clients. I can seamlessly transfer files, upload documents, create Excel sheets....Google Drive is the BEST thing to happen to my business.
cie_A	John	2017-05-08T22:00:00Z	4	Great help with every meaning of it
cie_A	Florin Calin	2017-05-08T22:00:00Z	3	Something its wrong!
cie_A	2outercooler	2017-05-08T22:00:00Z	3	Good search engine, but they are too powerful. They share all your data and if you make a search on your phone, related advertisements will show up on your laptop 1.000 km away! They also put more and more paid search results ahead of organic results every day. It is shameful.
cie_A	Mo Sing	2017-05-04T22:00:00Z	4	Good search engine but I worry about how dominant they are
cie_A	Petro	2017-04-27T22:00:00Z	1	Hi everyone, I bought a pixel XL 128gb for my wife for around $1000, phone worked for one month and then just broke, wasn't turning on. Google service asked to send them everything that came with a phone. So we did and as a replacement they send us different repaired phone not even including a charger. Such a waste of time and money. Disappointed in Google.
cie_A	Michael	2017-04-21T22:00:00Z	1	Disgraceful. My disabled autistic son purchased some in-app purchases on google play without my permission. He didn't know what he did was wrong, so i contacted google about this and changed my password and took my debit cards off. The refused to refund me even though i spoke to a forum in which 200+ people replied saying they got refunds for unauthorized purchases. So it seems Google refused me because my son is disabled!! Disability discrimination at it's finest.
cie_A	Jurgen	2017-04-21T22:00:00Z	5	I bought a Google Pixel phone which had a problem with the screenafter2-3 month. After I have proven that I did not drop the phone I hadthe most professional exchange service ever. I called Google service on Monday morning and had my replacement the next day. I also got 7 daysto transfer my files onto the new phone and were able to send back my old phone at no costs.This is what I call a first class service! S h*t can happen but if you know, you dont need to worry than this is a company you can go for at any time!
cie_A	John Borkenhagen	2017-04-21T22:00:00Z	1	My credit card showed Fraudulent charges for Google Services.  10 charges showed up within a few minutes.I called Google support.  They said the charges did not come from my account, but my credit card was used.  I asked Google support what product or service my card was used for.  Google support said they were unable to tell me.  My on line AmEx account had additional information including seller ID and Google Services transaction number, but Google support was not interested in that information.I asked to talk to the supervisor.  I gave all the same information to the supervisor and got the same responses.  He said he was the end of the line and no one else at Google could help me.  He was pleasant and apologized for the inability for Google to provide any help with fraudulent Google Services charges.I called AmEx after getting off the phone with Google.  They gave me the name of the Google services business that made the charges.  It was in China and fraudulent charges from multiple other credit cards were also made to the same China company.  The credit card number, expiration date, and security code were all used for the fraudulent charges.  AmEx fraud department is working the case.  I am guessing someone sold a database with credit card info to the China company.Google has as much or more compute power than AmEx.  Google should use some of its compute power to do the same fraud detection and prevention for Google Services that American Express.  I will avoid doing any card transactions through Google whenever possible until they get serious about providing value add to their services.
cie_A	Luke Justice Duke	2017-04-20T22:00:00Z	1	I'm locked out of my gmail, can't remember when I made my email, I have my phone number, I put in the code they send, and they can't verify I'm me. I'm a stoner and I have a jealous gf so changing passwords is a common move for me. I think something fishy is going on, someone tried to hack my account, most likely, or I forgot. POINT IS...I'm now currently on hold for 20 minutes...WHY WHY WHY
cie_A	Leo	2017-04-05T22:00:00Z	4	This company is fantastic when it comes to innovation.
cie_A	Fabricio PH	2017-04-05T22:00:00Z	5	Amazing place to work. Also we take seriously care of our users respecting their privacy.
cie_A	Mr Pearce	2017-04-04T22:00:00Z	5	Dear Google,I know you sell our usage data, I know you target ads at us by watching our every move.But I don't care because the services you supply for free are worth so much more than the little inconveniences you cause.Google Maps is amazing.Google search is unbelievable.Hangouts is alright.Gmail is excellent.Google drive is pretty good.Android is fantastic.Google translate is effortless if not always accurateChrome I don't know about I use Firefox.YouTube is unrealistic value. I don't skip ads just so you get money.Street view is excellent for site survey recon.I've not even scratched the surface.I don't know if it's simply good media PR but I feel you're the most philanthropic company out there. I don't mean by buying your way through cash donation as otherwise Walmart would be up there. I mean by contribution to humanity and society in general.
cie_A	American Eagle	2017-03-31T22:00:00Z	1	Three tech support staffers could not fix google assistant app on a 5 days old Pixel 128GB phone. They had the nerves to offer me a refurbished(used) phone as a replacement for my new phone. One of them when I mentioned may be I should file a lawsuit against Google he said to go a head and a Google attorney will contact me. This is my  10th Google device that I purchased in the last three year. You can tell I am a google guy. I paid close to $5,000.00 for Google devices and at the end I get an offer for a used replacement  and to  go to hell if I don't like it. At this time Google will never a penny out of me and it is time to switch to Apple at this time and I will on my next phone. By the way I fixed the phone without Google's lack of competence and knowledge of there own phones.
cie_A	Roy T	2017-03-31T22:00:00Z	1	Google is so bad i give in what i am looking for and state where to look like germany. what do i get as a answer the USA, China ,England,and them i get all about Germany(Things that dont have nothing to do with what i ask for, there must be a better System out there then this
cie_A	Valentins Glusko	2017-03-28T22:00:00Z	5	Best of the best
cie_A	AZ2000	2017-03-27T22:00:00Z	1	Awful customer service. Been promised a call back 5 times over the past 2 months no one ever calls you back and no one can give answers on phone why the problem is there. School boy programming on the site. Avoid like the plague
cie_A	Richard Jojo	2017-03-20T23:00:00Z	1	"Fleur De Vie Wrote to Google regarding a negative review from persons unknown to their business. We phoned Google and we emailed google to tell the m that we do not the people that gave us a bad review and that these people had no evidence pictures or otherwise to justify such a review. Their email replies below are exactly what the culture of the this egotistical company is about. Theys till have not replied to my request to removed altogether from the review systemWe do not know these individuals as they are not our clients and we do not have their addresses. for us to take them to Court, which is what Google are asking a small business like ours to do. Instead of investigating these people who gave us a bad review with no evidence at all.So how do we pursue someone in a court of law that we do not know. We do not know who these reviewers were or their addresses. So Google has a legal and moral duty to remove these reviews as Google themselves have no evidence that these people have a right to do a review on our Company. They never ever visited our premises so their review is false.I am sick of Google and I am going to remove Fleur De vie entirely from your review systems and I am now going to reveal this case to Trust Pilot and any other review platforms I can get hold of. Google has to be exposed for its corrupt policies about reviews once and for all.They are refusing to remove my company from their search engines, why? They are like bullies that do what they want.Google have to be exposed for what they are they make the rules up as they go along. They are without doubt a Company that lacks common sense and ethics do not exist.entirely. They have made money by mistake and luck. The owner should be put in front of a Parliamentary Committee to answer these questions I am asking them.Fleur De Vie wrote to Google:You have allowed unknown persons to make reviews about our Company who have never had any services from our Company.How on earth can you justify this????????Please can you let me know how to remove our company entirely from the Google Search engines and review systems.I await your reply with urgency.It is yourselves that should be pursued in court as we can prove that these people have never ever been to outré shops so how can you justify not removing these reviews.""Richard JojoFleur  De Vie-----Original Message-----From: removalsSent: 17 February 2017 14:36To: Subject: Re: [8-3678000015850] Your Request to GoogleHi,Thanks for reaching out to us!We have received your legal request. We receive many such complaints each day; your message is in our queue, and we'll get to it as quickly as our workload permits.Due to the large volume of requests that we experience, please note that we will only be able to provide you with a response if we determine your request may be a valid and actionable legal complaint, and we may respond with questions or requests for clarification.  For more information on Google's Terms of Service, please visit Regards,The Google TeamFrom: removalsSent: 07 March 2017 20:53To: Fleur De VieSubject: RE: [8-3678000015850] Your Request to GoogleHello,Thanks for reaching out to us.We have received your request regarding the removal of a business listing. Please note that Google reviews are a forum for users to share both positive and negative opinions. At Google, we try to help our users find and learn about places that they are looking for in the physical world. User reviews help users learn about a business, so we do not remove reviews unless they violate our policies. We also will not be removing the entire business listing from Google Maps, nor can it be removed.If your business received a review that you don’t agree with, we encourage you to use business owner responses to reconcile the situation with the customer. We know a negative review can be frustrating, but we believe that engaging with a customer to address his or her concerns creates the best environment for our community.Regards,The Google Team________________________________________Let me tell you we had asked for the false and corrupt review to be removed and then we asked for ourselves then toi be removed in view of their disgusting attitude towards small enterprises that are being slandered at the hands of Google. Google can not even answer our queries without lying and asking us to take these people to court when we do not have their address is remarkably lie a kangaroo state.It beggars belief that Google actually think in this way.They are stating above that they will not remove my business from Google and that they do not have to. This against my human rights in the UK.GOOGLE is a bad unethical Company be warned everyone. Fleur De Vie"
cie_A	Ocean Eady	2017-03-08T23:00:00Z	5	It's google, that's what it is.
cie_A	Vivek Kapur	2017-03-05T23:00:00Z	5	Great Search engine. Changing ways of life
cie_A	Samsong	2017-03-02T23:00:00Z	5	This is an amazing search engine,I only use this and nothing else!This is the best one !
cie_A	Andrew Forester	2017-02-18T23:00:00Z	5	its google...
cie_A	Fiskend	2017-02-06T23:00:00Z	4	Looks good, The best apps and support available
cie_A	Triger	2017-02-06T23:00:00Z	5	Famous website, easy to use it everyday. love it!
cie_A	dim gor	2017-01-31T23:00:00Z	5	are very good
cie_A	Paul Thiesse	2017-01-24T23:00:00Z	3	but they only have a few websites in their database
cie_A	Andrew S.	2017-01-18T23:00:00Z	5	Google is the most reliable and fastest search engine. Most of the times search results are accurate, Gmail also rocks, the best mail I ever used.
cie_A	Abiss	2017-01-11T23:00:00Z	5	I don't normally contact Google customer service. However, I received their instant reply or call everytime I contacted. They made an effort to call and check what's wrong or what kind of help I need.I also find cheaper price buying service from Google directly than their reseller. If anyone looks for the quality service, help or reasonable price, I recommend you to connect with Google team directly.
cie_A	Leslie Dixon	2016-12-29T23:00:00Z	1	Publishers (like me) & advertisers make Google Adsense so much money, but unless you are a big company, they don't care one little bit, customer service non existing, no way to contact them, even when contacted through Western Union still no reply, they are too big for their boots, walking on little people, THEY HAVE LOST MY MONEY & DON'T CARE, i cannot contact the gods of google!!!! my money gone forever, who knows??
cie_A	Mohammed Bin Turki	2016-12-21T23:00:00Z	5	good/.............
cie_A	Mike Goss	2016-12-19T23:00:00Z	2	Google usually take about 5-6 days to respond to each email. I have tried 3 times now for a warranty phone replacement (I even paid an extra $150 dollars for google protect) the service is just plain bad. I like the google phone but would be hard pressed to buy another piece of google hardware given my experience.
cie_A	Jessyca English	2016-12-12T23:00:00Z	4	Great search engine and email. I have yet to have a problem. I also love being able to unlock my account via my phone. :-)
cie_A	Luis Angel Lopez	2016-12-10T23:00:00Z	1	"To summarize my problem as best as possible. For a reason that google could never explain, my google account had a hold that prevented me to buy apps through credit/debit cards and also did not allow me to redeem gift cards.It all started on a Wednesday where I made my first call. In that call they told me that they had to pass the case to another department and the process to solve it would take about 24 hours when they would send me an email indicating the solution. 24 hours later I call again since I had not heard from them. At this time I was told the same thing as the first time. I told them that my impatient to resolve the case was to buy some apps that were special for thanksgiving dates, but they tried to reassure me by saying that these specials usually lasted throughout the Christmas season. Again they told me to wait 24 hours where they were supposed to contact me with the solution. 24 hours later they did not answer. I go back and I call, on this occasion I was told ""Wait always has its rewards"" to fall in love with they... This time I was told to wait 12 hours for the final answer. 12 hours later I call again, this time the customer service told me sharply ""anyone who calls every day will not expedite or solve the problem"" and to top this he told me to wait 3 days for the solution. LOL, I laugh because to summarize, I had to create another account to redeem the gift card but it was to late, the apps had gone up in price. Ironically, within 2 days of doing this I get an email from google saying that they had already solved the problem of my account ... 2 WEEKS AND HALF to solve this. THAT'S WHY APPLE IS APPLE ..."
cie_A	Julie Brown	2016-11-19T23:00:00Z	5	Cannot think without google
cie_A	An Phung	2016-11-17T23:00:00Z	5	Best invention for human.
cie_A	Steven White	2016-11-13T23:00:00Z	5	Great place to have an overview
cie_A	Nishu Subasinghe	2016-11-10T23:00:00Z	5	Google is my teacher. It's teach me what I want to know. It's the best search engine in this word.
cie_A	Anita Lind	2016-10-31T23:00:00Z	1	"Whether it's Google.com, or Google.co.uk or any of Googles multitude of hidden connected services,they all have one thing in common: giving Google access and permission to do and see whatever the hell they want with your personal information any time anywhere! But try to block them access and you may as well forget using the Internet all together. In theory you can change your settings to prevent Google services any access to your data,but this requires removing all your Google accounts from the net,without which you can no longer use the majority of the most popular and useful features and sites.Try to do a simple little thing as per Googles ""helpful"" step by step instructions and you'll be going round in circles looking for the listed next option that doesn't come up on your screen as described in Googles instructions and will be guaranteed to accomplish little more than give you a great big migraine!From what I've seen of Googles dealings and read in the small print under their ""terms and conditions "", you may as well sell your soul to the devil,a terminology not wasted with its irony on someone who has come to the conclusion Google may very well be the  Antichrist prophesied by the Bible in the book of Revelations! Lies,deceipt and disguised as glitter and gold when the truth is its mostly fake junk to mislead you into inviting the burglar in through your front door,thinking you are about to get a security system/burglar alarm fitted!Beware!"
cie_A	Skinny Lion	2016-10-28T22:00:00Z	5	Google is definitely the best email and search engine on the web. I would definitely recommend any Google product. They are far from perfect, but then again, no one is.
cie_A	Julie	2016-10-11T22:00:00Z	1	"Great as a search engine, but Impossible to get any help from with email problems. For such a large company, you would think they would provide some kind of customer support contact which actually works. Basically seem to want you fix problems yourself or just directs you to the forum.Here's a thought.  Why not put the ""Forgot Password"" option back on the email system?  This would save a lot of frustration and wasted time.  Especially when you can no longer access your recovery email."
cie_A	Maxine Lewis	2016-10-03T22:00:00Z	5	I always use google its the answer to all my questions. I always find what i am looking for & is very easy to use & user friendly. 10/10 thumbs up from me I highly recommend.
cie_A	dong	2016-09-28T22:00:00Z	3	wut r u footin gey
cie_A	JZ	2016-09-26T22:00:00Z	5	Best search ever. You can find everything you need. Just correct request and that's all
cie_A	josef	2016-09-24T22:00:00Z	5	Best mail and search service novadays. Strong team and excellent support.
cie_A	Dev	2016-09-22T22:00:00Z	5	Google is daddy of all search engines.
cie_A	Dick Lawrence	2016-09-19T22:00:00Z	1	If they are not continually trying to get you to downliad tablet version they are pestering you to death with share this and share that and goodness knows what all and the worst part is that you cant switch their messages off.
cie_A	Philip Marc	2016-09-13T22:00:00Z	3	The Android smartphones are pretty much like a portable computer in your pocket, and in that regard they're amazing but here comes the Play Store which unfortunately doesn't dodge criticism.I have been using Google's Play Store to try and download new apps/games (absolutely stunning in this way) but reading the reviews left by people there are rather very unpleasant at times. Some just swear and others leave their invite codes (literally spam) so Google has a serious issue with QC of this department, heck, Amazon makes sure that the folks who review stuff on their website do not make these mistakes so come on, Google!Really hope that Google can clean up the reviews and make it more civilised on the Play Store.
cie_A	Brittany Olsen	2016-09-11T22:00:00Z	1	Calgary Quality Painting - Mike  -----My auntie had Mike come into her home and trusted him to paint a beautiful navy blue in her main living space. He certainly painted, everything including her hardwood, light switch's, brackets on doors. he didn't bother sanding anything before painting, and even broke her screen door. Obviously my Auntie, was not satisfied with this, tried working with Mike to make things right, He was extremely rude, Belligerent and ignorant to her as well as her daughter and son in law. Cant believe this. DO not use this MAN. Over 30 years of experience, is a waste!
cie_A	Howard Paul Shore	2016-09-03T22:00:00Z	3	On Saturday, August 6, 2016, Google ganged up on me and Closed /Blocked my Very First Gmail Account which was called:[HOWARDPAULSHORE @GMAIL.COM] without Providing Me With A Legitimate, nor Honest Reason and I did absolutely Nothing Illegal and did Not Spam anybody and they KEPT ALL OF MY LETTERS AND INFORMATION without GIVING MY PROPERTY BACK TO ME in which they still have!Yes, I have complained to them as you can see in my attached documents, but No Resolution was provided!As of August of 2016, I have filed a small claims lawsuit against them for $1,000.00 since they Refuse To Return My Legal Property Back To Me.I hope that they come to their Common Senses.Final Thoughts:  Yes, Google is a necessity, but they are Not a 100% Percent Honest Company towards their members!
cie_A	Chris	2016-09-02T22:00:00Z	5	The very best search engine, i only ever use google for my e-mails and searching.
cie_A	Eli	2016-09-01T22:00:00Z	5	Its everywhere, my computer, my phone, my tablet. The best and easy way to search the web and get quick results.
cie_A	Andrew	2016-08-28T22:00:00Z	5	Super easy to use and without annoying ads is a plus point to get 5 Starts!
cie_A	Joachim Møller	2016-08-03T22:00:00Z	1	"Try typing in ""Hillary Clinton i"" and ""Hillary Clinton invest"", then do the same using Bing and Yahoo and compare the results of the auto-complete suggestions. It's absurd and nefarious. So if, like me, you want to see the world as it actually is, and not just as Google likes you to, then stand up to their thought policing and use Bing or Yahoo, or anything else giving results like those two and stop rewarding a corrupt company with your ad money."
cie_A	jewthedo	2016-08-02T22:00:00Z	5	If google adwords were a little cheaper I would give it 5 stars.  But they are certainly worth the value!
